x,y,z,s
1.607197,0.996247,-5.000000,6
1.584822,2.299717,-5.000000,6
0.861640,1.683865,-5.000000,6
-3.000000,-5.000000,-5.000000,6
-3.649202,-5.000000,-4.106914,6
-2.560792,-5.000000,-4.123024,6
-3.228169,-5.000000,-3.114574,6
-2.516856,-5.000000,-2.495198,6
-2.061684,-5.000000,-3.294908,6
-3.649202,-5.000000,-4.106914,6
-3.228169,-5.000000,-3.114574,6
-2.560792,-5.000000,-4.123024,6
-1.008516,-3.348528,-5.000000,6
-2.020007,-3.335323,-5.000000,6
-1.504443,-4.173769,-5.000000,6
-1.008516,-3.348528,-5.000000,6
-1.552488,-2.507478,-5.000000,6
-2.020007,-3.335323,-5.000000,6
-2.000000,-5.000000,-5.000000,6
-2.560792,-5.000000,-4.123024,6
-1.512117,-5.000000,-4.165087,6
-2.498518,-5.000000,-0.484720,6
-1.688750,-5.000000,-0.857425,6
-2.325531,-5.000000,-1.569567,6
1.556963,-5.000000,2.505404,6
0.517604,-5.000000,2.518639,6
1.010070,-5.000000,3.346906,6
0.491958,-5.000000,0.839456,6
1.069055,-5.000000,1.675037,6
1.530889,-5.000000,0.795601,6
-5.000000,-1.000000,-5.000000,6
-4.164057,-1.510085,-5.000000,6
-4.173710,-0.501699,-5.000000,6
-5.000000,-0.500261,-4.175345,6
-5.000000,0.502083,-4.174415,6
-5.000000,0.003264,-3.345142,6
-5.000000,-1.501115,-4.173771,6
-5.000000,-2.019155,-3.317480,6
-5.000000,-2.498681,-4.166330,6
-5.000000,3.648643,-4.107469,6
-5.000000,3.225244,-3.117553,6
-5.000000,2.559420,-4.124313,6
-5.000000,1.135961,1.639129,6
-5.000000,0.060818,1.640317,6
-5.000000,0.721037,0.620600,6
-2.492219,1.578373,5.000000,6
-1.585738,2.313242,5.000000,6
-1.672829,1.085026,5.000000,6
-3.318792,5.000000,1.017369,6
-3.277340,5.000000,2.059183,6
-4.164277,5.000000,1.511318,6
5.000000,-3.228169,-3.114574,6
5.000000,-3.318923,-2.017655,6
5.000000,-2.516856,-2.495198,6
-4.164057,-1.510085,-5.000000,6
-3.275285,-2.058446,-5.000000,6
-3.320618,-1.016058,-5.000000,6
0.000414,-0.006838,-5.000000,6
-0.498793,0.871788,-5.000000,6
-1.001390,0.021815,-5.000000,6
-0.425959,5.000000,-0.820748,6
-0.039870,5.000000,0.004370,6
-0.945498,5.000000,-0.019586,6
5.000000,5.000000,0.000000,6
5.000000,5.000000,1.000000,6
4.173155,5.000000,0.501930,6
5.000000,5.000000,0.000000,6
5.000000,5.000000,1.000000,6
5.000000,4.174408,0.501270,6
4.172845,5.000000,-1.501168,6
5.000000,5.000000,-1.000000,6
4.174645,5.000000,-0.500542,6
5.000000,5.000000,2.000000,6
4.162360,5.000000,1.510867,6
5.000000,5.000000,1.000000,6
5.000000,5.000000,2.000000,6
5.000000,5.000000,1.000000,6
5.000000,4.163636,1.510370,6
4.174645,5.000000,-0.500542,6
5.000000,5.000000,-1.000000,6
5.000000,5.000000,0.000000,6
5.000000,5.000000,-1.000000,6
5.000000,5.000000,0.000000,6
5.000000,4.175168,-0.500469,6
-0.500605,4.174795,5.000000,6
-1.011054,3.326836,5.000000,6
-1.502009,4.172153,5.000000,6
-1.502009,4.172153,5.000000,6
-1.011054,3.326836,5.000000,6
-2.024850,3.311507,5.000000,6
-3.294867,5.000000,-2.062297,6
-3.115797,5.000000,-3.229348,6
-2.494144,5.000000,-2.518315,6
-3.000000,5.000000,-5.000000,6
-2.498681,5.000000,-4.166330,6
-3.359639,5.000000,-4.210015,6
-5.000000,5.000000,-2.000000,6
-5.000000,4.164919,-2.495127,6
-5.000000,5.000000,-3.000000,6
-5.000000,5.000000,-2.000000,6
-5.000000,5.000000,-3.000000,6
-4.124007,5.000000,-2.560826,6
-5.000000,5.000000,-5.000000,6
-4.000000,5.000000,-5.000000,6
-5.000000,5.000000,-4.000000,6
-4.113607,3.647314,-5.000000,6
-4.000000,5.000000,-5.000000,6
-5.000000,4.000000,-5.000000,6
-3.359474,4.210229,-5.000000,6
-3.000000,5.000000,-5.000000,6
-4.000000,5.000000,-5.000000,6
-3.000000,5.000000,-5.000000,6
-4.000000,5.000000,-5.000000,6
-3.359639,5.000000,-4.210015,6
-4.111674,5.000000,-3.649275,6
-3.359639,5.000000,-4.210015,6
-3.115797,5.000000,-3.229348,6
4.129491,5.000000,2.530624,6
3.275632,5.000000,2.058675,6
4.162360,5.000000,1.510867,6
1.010263,3.324584,5.000000,6
2.019705,3.316132,5.000000,6
1.573935,2.307945,5.000000,6
2.309140,5.000000,1.588010,6
3.275632,5.000000,2.058675,6
2.465675,5.000000,2.538759,6
3.116130,3.226314,5.000000,6
2.019705,3.316132,5.000000,6
2.498993,4.165192,5.000000,6
3.361635,4.203502,5.000000,6
3.116130,3.226314,5.000000,6
2.498993,4.165192,5.000000,6
4.173155,5.000000,0.501930,6
3.320701,5.000000,1.016624,6
3.341555,5.000000,0.000910,6
5.000000,5.000000,-3.000000,6
4.204149,5.000000,-3.361056,6
5.000000,5.000000,-4.000000,6
5.000000,5.000000,-3.000000,6
5.000000,5.000000,-4.000000,6
5.000000,4.209976,-3.359657,6
5.000000,3.000000,5.000000,6
5.000000,3.613185,4.143032,6
5.000000,2.526305,4.157519,6
5.000000,-0.500609,4.174824,6
5.000000,0.000495,3.346551,6
5.000000,-1.011233,3.325465,6
5.000000,0.500461,4.175980,6
5.000000,0.000495,3.346551,6
5.000000,-0.500609,4.174824,6
5.000000,-1.576123,2.320082,6
5.000000,-1.011233,3.325465,6
5.000000,-0.497660,2.496024,6
5.000000,0.445361,-0.784085,6
5.000000,-0.744092,-0.552443,6
5.000000,0.074916,0.047328,6
5.000000,-0.879291,1.686967,6
5.000000,0.011768,1.680218,6
5.000000,-0.618928,0.729086,6
5.000000,0.011768,1.680218,6
5.000000,0.491958,0.839456,6
5.000000,-0.618928,0.729086,6
5.000000,0.491958,0.839456,6
5.000000,1.530889,0.795601,6
5.000000,0.946333,0.005404,6
0.500521,4.174896,5.000000,6
0.000000,5.000000,5.000000,6
1.000000,5.000000,5.000000,6
0.000000,5.000000,5.000000,6
1.000000,5.000000,5.000000,6
0.500424,5.000000,4.176277,6
1.010263,3.324584,5.000000,6
0.500521,4.174896,5.000000,6
1.501177,4.172839,5.000000,6
0.000000,5.000000,5.000000,6
-0.500233,5.000000,4.176377,6
0.500424,5.000000,4.176277,6
-3.300080,2.056581,5.000000,6
-2.499356,2.513201,5.000000,6
-2.492219,1.578373,5.000000,6
-3.118694,3.226801,5.000000,6
-2.499356,2.513201,5.000000,6
-3.300080,2.056581,5.000000,6
-1.576123,-5.000000,2.320082,6
-1.631638,-5.000000,1.139792,6
-2.488237,-5.000000,1.578152,6
-5.000000,0.060818,1.640317,6
-5.000000,-1.046287,1.662347,6
-5.000000,-0.449033,0.807413,6
-4.168902,-3.400752,-5.000000,6
-5.000000,-4.000000,-5.000000,6
-3.612666,-4.148219,-5.000000,6
-2.511265,0.517467,5.000000,6
-2.493307,-0.504538,5.000000,6
-3.346345,0.002017,5.000000,6
-0.638886,-0.689544,5.000000,6
0.490750,-0.831702,5.000000,6
-0.014235,-1.677941,5.000000,6
-1.578862,-2.492440,5.000000,6
-2.313480,-1.583800,5.000000,6
-1.098934,-1.668650,5.000000,6
0.501334,-4.175255,5.000000,6
-0.501692,-4.174826,5.000000,6
0.000212,-3.349630,5.000000,6
-2.511265,0.517467,5.000000,6
-1.672829,1.085026,5.000000,6
-1.635597,-0.010779,5.000000,6
-5.000000,-1.006913,3.348948,6
-5.000000,-1.549050,2.507512,6
-5.000000,-0.504825,2.515705,6
-0.712443,0.586790,5.000000,6
-0.638886,-0.689544,5.000000,6
-1.635597,-0.010779,5.000000,6
-0.065795,1.627180,5.000000,6
-0.712443,0.586790,5.000000,6
-0.938487,1.632798,5.000000,6
-1.576123,-5.000000,2.320082,6
-0.879291,-5.000000,1.686967,6
-1.631638,-5.000000,1.139792,6
-1.642435,-0.922472,5.000000,6
-1.635597,-0.010779,5.000000,6
-0.638886,-0.689544,5.000000,6
-2.493307,-0.504538,5.000000,6
-1.635597,-0.010779,5.000000,6
-1.642435,-0.922472,5.000000,6
3.348113,1.008866,-5.000000,6
2.529965,0.509244,-5.000000,6
3.348465,-0.000475,-5.000000,6
4.173456,-0.502257,-5.000000,6
4.163817,-1.511038,-5.000000,6
5.000000,-1.000000,-5.000000,6
2.525671,-4.158093,-5.000000,6
3.000000,-5.000000,-5.000000,6
3.612642,-4.143527,-5.000000,6
3.278548,-2.057893,-5.000000,6
3.317439,-1.018349,-5.000000,6
2.292951,-1.586078,-5.000000,6
3.317439,-1.018349,-5.000000,6
2.494351,-0.493807,-5.000000,6
2.292951,-1.586078,-5.000000,6
-4.124007,5.000000,-2.560826,6
-3.115797,5.000000,-3.229348,6
-3.294867,5.000000,-2.062297,6
3.348465,-0.000475,-5.000000,6
2.529965,0.509244,-5.000000,6
2.494351,-0.493807,-5.000000,6
5.000000,-1.145885,-1.617647,6
5.000000,-0.744092,-0.552443,6
5.000000,-0.067107,-1.624715,6
5.000000,0.508194,-2.512441,6
5.000000,-0.067107,-1.624715,6
5.000000,1.051700,-1.654239,6
5.000000,-5.000000,0.000000,6
5.000000,-4.174492,0.502154,6
5.000000,-4.175186,-0.500281,6
5.000000,-5.000000,-3.000000,6
4.166346,-5.000000,-2.498680,6
5.000000,-5.000000,-2.000000,6
5.000000,-5.000000,-3.000000,6
5.000000,-5.000000,-2.000000,6
5.000000,-4.166327,-2.493805,6
2.027014,-3.328269,-5.000000,6
1.557049,-2.506731,-5.000000,6
1.010164,-3.347315,-5.000000,6
-4.113590,-5.000000,3.647375,6
-5.000000,-5.000000,3.000000,6
-5.000000,-5.000000,4.000000,6
-5.000000,-5.000000,3.000000,6
-5.000000,-5.000000,4.000000,6
-5.000000,-4.107260,3.648760,6
-5.000000,4.164919,-2.495127,6
-5.000000,3.312505,-2.023062,6
-5.000000,3.225244,-3.117553,6
-3.359474,4.210229,-5.000000,6
-4.113607,3.647314,-5.000000,6
-3.118337,3.225969,-5.000000,6
-5.000000,5.000000,-3.000000,6
-5.000000,5.000000,-4.000000,6
-4.111674,5.000000,-3.649275,6
-3.118337,3.225969,-5.000000,6
-4.113607,3.647314,-5.000000,6
-4.123039,2.564454,-5.000000,6
-5.000000,-5.000000,1.000000,6
-5.000000,-4.174354,0.501321,6
-5.000000,-4.164277,1.511318,6
-1.576123,-5.000000,2.320082,6
-2.488237,-5.000000,1.578152,6
-2.498902,-5.000000,2.512368,6
-4.123259,-5.000000,2.564324,6
-3.299495,-5.000000,2.057111,6
-4.164144,-5.000000,1.514096,6
-5.000000,1.142572,-1.628115,6
-5.000000,0.535895,-2.505740,6
-5.000000,1.585538,-2.486173,6
-3.359474,4.210229,-5.000000,6
-3.118337,3.225969,-5.000000,6
-2.494923,4.165986,-5.000000,6
-3.300914,2.053806,-5.000000,6
-2.492036,1.557785,-5.000000,6
-2.502609,2.499660,-5.000000,6
-5.000000,1.665890,0.006241,6
-5.000000,1.686503,-0.877061,6
-5.000000,2.493549,-0.497915,6
-5.000000,0.500424,4.176277,6
-5.000000,0.000758,3.350939,6
-5.000000,1.009220,3.348147,6
-5.000000,-1.609564,-0.995448,6
-5.000000,-0.945498,-0.019586,6
-5.000000,-1.800681,-0.029880,6
5.000000,1.530889,0.795601,6
5.000000,1.789591,0.004363,6
5.000000,0.946333,0.005404,6
3.611909,5.000000,4.144244,6
2.529216,5.000000,4.157315,6
3.148904,5.000000,3.193083,6
1.512185,4.164156,-5.000000,6
0.502241,4.173505,-5.000000,6
1.017673,3.320138,-5.000000,6
-0.065795,1.627180,5.000000,6
-0.938487,1.632798,5.000000,6
-0.514641,2.479860,5.000000,6
1.009220,5.000000,3.348147,6
0.525551,5.000000,2.514125,6
1.563166,5.000000,2.502792,6
-2.024850,3.311507,5.000000,6
-1.585738,2.313242,5.000000,6
-2.499356,2.513201,5.000000,6
1.135961,5.000000,1.639129,6
0.060818,5.000000,1.640317,6
0.721037,5.000000,0.620600,6
5.000000,-1.587226,-2.483898,6
5.000000,-2.325531,-1.569567,6
5.000000,-1.145885,-1.617647,6
5.000000,-5.000000,-2.000000,6
4.173866,-5.000000,-1.501121,6
5.000000,-5.000000,-1.000000,6
5.000000,-5.000000,-2.000000,6
5.000000,-5.000000,-1.000000,6
5.000000,-4.173977,-1.500163,6
-4.125575,2.559162,5.000000,6
-5.000000,2.000000,5.000000,6
-5.000000,3.000000,5.000000,6
-5.000000,2.000000,5.000000,6
-5.000000,3.000000,5.000000,6
-5.000000,2.529216,4.157315,6
-5.000000,2.000000,5.000000,6
-4.164183,1.513568,5.000000,6
-5.000000,1.000000,5.000000,6
-5.000000,2.000000,5.000000,6
-5.000000,1.000000,5.000000,6
-5.000000,1.504406,4.173668,6
-1.000000,5.000000,5.000000,6
-1.499889,5.000000,4.175525,6
-0.500233,5.000000,4.176377,6
-2.000000,5.000000,5.000000,6
-2.493889,5.000000,4.166907,6
-1.499889,5.000000,4.175525,6
-1.499889,5.000000,4.175525,6
-1.006913,5.000000,3.348948,6
-0.500233,5.000000,4.176377,6
-1.642435,-0.922472,5.000000,6
-0.638886,-0.689544,5.000000,6
-1.098934,-1.668650,5.000000,6
-3.320618,-1.016058,-5.000000,6
-3.275285,-2.058446,-5.000000,6
-2.290938,-1.585466,-5.000000,6
-3.318923,-5.000000,-2.017655,6
-2.325531,-5.000000,-1.569567,6
-2.516856,-5.000000,-2.495198,6
-2.528686,0.509264,-5.000000,6
-1.604449,0.997373,-5.000000,6
-2.492036,1.557785,-5.000000,6
-1.839448,0.022601,-5.000000,6
-2.528686,0.509264,-5.000000,6
-2.494238,-0.493356,-5.000000,6
-2.024377,3.309375,-5.000000,6
-2.502609,2.499660,-5.000000,6
-1.576670,2.306517,-5.000000,6
-2.498681,5.000000,-4.166330,6
-3.115797,5.000000,-3.229348,6
-3.359639,5.000000,-4.210015,6
-5.000000,1.585538,-2.486173,6
-5.000000,2.055318,-3.300230,6
-5.000000,2.508698,-2.498878,6
0.000414,-0.006838,-5.000000,6
0.518348,-0.855782,-5.000000,6
1.002039,0.021680,-5.000000,6
-3.000000,-5.000000,5.000000,6
-2.494818,-5.000000,4.166241,6
-3.359434,-5.000000,4.210324,6
-4.000000,-5.000000,5.000000,6
-4.113590,-5.000000,3.647375,6
-5.000000,-5.000000,4.000000,6
5.000000,-3.342352,1.015020,6
5.000000,-4.164144,1.514096,6
5.000000,-3.299495,2.057111,6
2.305164,-1.570329,5.000000,6
1.579836,-2.491807,5.000000,6
1.073176,-1.672697,5.000000,6
0.519360,-2.519871,5.000000,6
-0.014235,-1.677941,5.000000,6
1.073176,-1.672697,5.000000,6
5.000000,-2.510405,0.530612,6
5.000000,-2.488237,1.578152,6
5.000000,-1.631638,1.139792,6
1.073176,-1.672697,5.000000,6
-0.014235,-1.677941,5.000000,6
0.490750,-0.831702,5.000000,6
2.305164,-1.570329,5.000000,6
3.311834,-2.023781,5.000000,6
2.516230,-2.496799,5.000000,6
5.000000,-5.000000,2.000000,6
5.000000,-4.123259,2.564324,6
5.000000,-4.164144,1.514096,6
3.153544,-5.000000,3.190364,6
3.613185,-5.000000,4.143032,6
4.162106,-5.000000,3.403106,6
2.477520,-5.000000,2.531970,6
3.283301,-5.000000,2.051392,6
2.290368,-5.000000,1.582302,6
-2.498518,-5.000000,-0.484720,6
-1.636508,-5.000000,0.078913,6
-1.688750,-5.000000,-0.857425,6
-5.000000,-2.493838,0.490597,6
-5.000000,-1.800681,-0.029880,6
-5.000000,-1.519537,0.797140,6
-4.123203,5.000000,2.559679,6
-3.113668,5.000000,3.228546,6
-4.107260,5.000000,3.648760,6
-5.000000,4.163152,3.402054,6
-5.000000,3.148904,3.193083,6
-5.000000,4.129491,2.530624,6
-5.000000,4.129491,2.530624,6
-5.000000,3.275632,2.058675,6
-5.000000,4.162360,1.510867,6
-3.318792,5.000000,1.017369,6
-3.346489,5.000000,-0.000328,6
-2.493838,5.000000,0.490597,6
-2.492036,1.557785,-5.000000,6
-1.576670,2.306517,-5.000000,6
-2.502609,2.499660,-5.000000,6
-5.000000,4.000000,-5.000000,6
-5.000000,5.000000,-4.000000,6
-5.000000,3.648643,-4.107469,6
-4.175186,-5.000000,-0.500281,6
-3.328230,-5.000000,-1.008896,6
-4.173977,-5.000000,-1.500163,6
-5.000000,-3.342173,-1.015201,6
-5.000000,-2.487146,-1.572579,6
-5.000000,-2.523995,-0.511485,6
-2.510405,-5.000000,0.530612,6
-1.631638,-5.000000,1.139792,6
-1.636508,-5.000000,0.078913,6
4.000000,5.000000,5.000000,6
3.611909,5.000000,4.144244,6
5.000000,5.000000,4.000000,6
4.107215,3.648931,5.000000,6
4.000000,5.000000,5.000000,6
5.000000,4.000000,5.000000,6
-4.000000,5.000000,5.000000,6
-3.000000,5.000000,5.000000,6
-3.360279,4.209388,5.000000,6
-4.000000,5.000000,5.000000,6
-3.000000,5.000000,5.000000,6
-3.360877,5.000000,4.204306,6
-2.499807,4.165250,5.000000,6
-3.118694,3.226801,5.000000,6
-3.360279,4.209388,5.000000,6
-5.000000,1.142572,-1.628115,6
-5.000000,1.585538,-2.486173,6
-5.000000,2.324306,-1.574012,6
5.000000,3.327020,-1.009352,6
5.000000,4.173866,-1.501121,6
5.000000,3.317992,-2.018786,6
-0.449033,5.000000,0.807413,6
-1.046287,5.000000,1.662347,6
-1.519537,5.000000,0.797140,6
5.000000,-5.000000,-4.000000,6
5.000000,-4.204687,-3.360515,6
5.000000,-3.649202,-4.106914,6
3.612642,-4.143527,-5.000000,6
5.000000,-4.000000,-5.000000,6
4.161358,-3.403803,-5.000000,6
3.612642,-4.143527,-5.000000,6
4.161358,-3.403803,-5.000000,6
3.149645,-3.193396,-5.000000,6
3.317992,-5.000000,-2.018786,6
3.228824,-5.000000,-3.116051,6
2.515369,-5.000000,-2.495883,6
5.000000,-4.173977,-1.500163,6
5.000000,-3.328230,-1.008896,6
5.000000,-3.318923,-2.017655,6
2.061458,-5.000000,-3.295376,6
1.017814,-5.000000,-3.339497,6
1.577119,-5.000000,-2.487874,6
5.000000,1.000000,-5.000000,6
5.000000,2.000000,-5.000000,6
4.174532,1.500992,-5.000000,6
5.000000,1.000000,-5.000000,6
5.000000,2.000000,-5.000000,6
5.000000,1.512150,-4.165096,6
5.000000,1.017814,-3.339497,6
5.000000,0.508194,-2.512441,6
5.000000,1.577119,-2.487874,6
4.123599,2.560172,5.000000,6
5.000000,3.000000,5.000000,6
5.000000,2.000000,5.000000,6
5.000000,3.000000,5.000000,6
5.000000,2.000000,5.000000,6
5.000000,2.526305,4.157519,6
-0.000383,1.694244,-5.000000,6
-0.499025,2.492386,-5.000000,6
-0.860660,1.683386,-5.000000,6
2.292951,-1.586078,-5.000000,6
2.494351,-0.493807,-5.000000,6
1.558072,-0.800509,-5.000000,6
5.000000,-0.533594,-2.505379,6
5.000000,-0.067107,-1.624715,6
5.000000,0.508194,-2.512441,6
1.665890,5.000000,0.006241,6
0.721037,5.000000,0.620600,6
0.722973,5.000000,-0.608404,6
5.000000,-2.498518,-0.484720,6
5.000000,-1.636508,0.078913,6
5.000000,-1.688750,-0.857425,6
5.000000,-2.325531,-1.569567,6
5.000000,-1.688750,-0.857425,6
5.000000,-1.145885,-1.617647,6
2.292951,-1.586078,-5.000000,6
1.558072,-0.800509,-5.000000,6
1.074362,-1.681439,-5.000000,6
4.172926,-1.501985,5.000000,6
5.000000,-1.000000,5.000000,6
5.000000,-2.000000,5.000000,6
5.000000,-1.000000,5.000000,6
5.000000,-2.000000,5.000000,6
5.000000,-1.501122,4.173015,6
5.000000,-1.000000,5.000000,6
5.000000,-0.500609,4.174824,6
5.000000,-1.501122,4.173015,6
4.203038,-3.362189,5.000000,6
4.163891,-2.500265,5.000000,6
5.000000,-3.000000,5.000000,6
5.000000,-2.022982,3.313284,6
5.000000,-1.501122,4.173015,6
5.000000,-1.011233,3.325465,6
5.000000,1.000000,5.000000,6
5.000000,1.503298,4.173765,6
5.000000,0.500461,4.175980,6
5.000000,1.503298,4.173765,6
5.000000,1.010070,3.346906,6
5.000000,0.500461,4.175980,6
1.579836,-2.491807,5.000000,6
2.516230,-2.496799,5.000000,6
2.057822,-3.299369,5.000000,6
3.612642,-4.143527,-5.000000,6
3.000000,-5.000000,-5.000000,6
4.000000,-5.000000,-5.000000,6
3.000000,-5.000000,-5.000000,6
4.000000,-5.000000,-5.000000,6
3.649241,-5.000000,-4.111687,6
5.000000,-4.000000,-5.000000,6
5.000000,-5.000000,-4.000000,6
5.000000,-3.649202,-4.106914,6
-2.061684,-5.000000,-3.294908,6
-2.516856,-5.000000,-2.495198,6
-1.587226,-5.000000,-2.483898,6
-3.275285,-2.058446,-5.000000,6
-2.463015,-2.538776,-5.000000,6
-2.290938,-1.585466,-5.000000,6
-1.145885,-5.000000,-1.617647,6
-0.744092,-5.000000,-0.552443,6
-0.067107,-5.000000,-1.624715,6
-1.839448,0.022601,-5.000000,6
-2.494238,-0.493356,-5.000000,6
-1.555106,-0.800534,-5.000000,6
-0.533594,-5.000000,-2.505379,6
-1.145885,-5.000000,-1.617647,6
-0.067107,-5.000000,-1.624715,6
-2.290938,-1.585466,-5.000000,6
-1.555106,-0.800534,-5.000000,6
-2.494238,-0.493356,-5.000000,6
-0.515674,-0.856184,-5.000000,6
-1.555106,-0.800534,-5.000000,6
-1.066144,-1.673400,-5.000000,6
-5.000000,-0.449033,0.807413,6
-5.000000,-0.945498,-0.019586,6
-5.000000,-0.039870,0.004370,6
0.000837,-3.351588,-5.000000,6
-0.513299,-2.523111,-5.000000,6
-1.008516,-3.348528,-5.000000,6
-1.839448,0.022601,-5.000000,6
-1.555106,-0.800534,-5.000000,6
-1.001390,0.021815,-5.000000,6
-3.227444,-3.118612,5.000000,6
-4.165285,-2.499841,5.000000,6
-3.311756,-2.024755,5.000000,6
-1.511811,-4.166036,5.000000,6
-1.015416,-3.342720,5.000000,6
-0.501692,-4.174826,5.000000,6
-0.518989,-2.518947,5.000000,6
-1.098934,-1.668650,5.000000,6
-0.014235,-1.677941,5.000000,6
-3.117671,-5.000000,3.227639,6
-2.022982,-5.000000,3.313284,6
-2.498902,-5.000000,2.512368,6
-4.113607,3.647314,-5.000000,6
-5.000000,4.000000,-5.000000,6
-5.000000,3.000000,-5.000000,6
-5.000000,4.000000,-5.000000,6
-5.000000,3.000000,-5.000000,6
-5.000000,3.648643,-4.107469,6
-5.000000,-5.000000,-2.000000,6
-5.000000,-5.000000,-1.000000,6
-4.173977,-5.000000,-1.500163,6
-5.000000,-5.000000,-2.000000,6
-5.000000,-5.000000,-1.000000,6
-5.000000,-4.165481,-1.511794,6
-5.000000,3.341555,0.000910,6
-5.000000,3.320701,1.016624,6
-5.000000,2.490148,0.502535,6
-2.487146,5.000000,-1.572579,6
-1.572334,5.000000,-2.311583,6
-1.609564,5.000000,-0.995448,6
-1.609564,5.000000,-0.995448,6
-0.945498,5.000000,-0.019586,6
-1.800681,5.000000,-0.029880,6
-1.572334,5.000000,-2.311583,6
-0.838978,5.000000,-1.671209,6
-1.609564,5.000000,-0.995448,6
-1.519537,5.000000,0.797140,6
-1.800681,5.000000,-0.029880,6
-0.945498,5.000000,-0.019586,6
-5.000000,1.135961,1.639129,6
-5.000000,0.525551,2.514125,6
-5.000000,0.060818,1.640317,6
-5.000000,4.162360,1.510867,6
-5.000000,3.320701,1.016624,6
-5.000000,4.173155,0.501930,6
-5.000000,2.309140,1.588010,6
-5.000000,2.490148,0.502535,6
-5.000000,3.320701,1.016624,6
-5.000000,5.000000,0.000000,6
-5.000000,5.000000,1.000000,6
-5.000000,4.173155,0.501930,6
-5.000000,5.000000,0.000000,6
-5.000000,5.000000,1.000000,6
-4.174354,5.000000,0.501321,6
-5.000000,2.309140,1.588010,6
-5.000000,1.685712,0.881923,6
-5.000000,2.490148,0.502535,6
-2.285489,5.000000,1.584335,6
-2.493838,5.000000,0.490597,6
-1.519537,5.000000,0.797140,6
-5.000000,2.309140,1.588010,6
-5.000000,1.563166,2.502792,6
-5.000000,1.135961,1.639129,6
1.000000,5.000000,-5.000000,6
0.000000,5.000000,-5.000000,6
0.502241,4.173505,-5.000000,6
1.000000,5.000000,-5.000000,6
0.000000,5.000000,-5.000000,6
0.502083,5.000000,-4.174415,6
2.000000,5.000000,-5.000000,6
2.564685,4.121264,-5.000000,6
3.000000,5.000000,-5.000000,6
2.000000,5.000000,-5.000000,6
3.000000,5.000000,-5.000000,6
2.559420,5.000000,-4.124313,6
3.000000,5.000000,-5.000000,6
3.648643,5.000000,-4.107469,6
2.559420,5.000000,-4.124313,6
1.512185,4.164156,-5.000000,6
1.017673,3.320138,-5.000000,6
2.059007,3.280570,-5.000000,6
2.020315,5.000000,3.334996,6
3.148904,5.000000,3.193083,6
2.529216,5.000000,4.157315,6
1.009220,5.000000,3.348147,6
2.020315,5.000000,3.334996,6
1.504406,5.000000,4.173668,6
5.000000,2.526305,4.157519,6
5.000000,2.027631,3.327651,6
5.000000,1.503298,4.173765,6
5.000000,2.027631,3.327651,6
5.000000,2.477520,2.531970,6
5.000000,1.556963,2.505404,6
2.500302,-0.485434,5.000000,6
2.524075,0.513965,5.000000,6
3.347800,0.002023,5.000000,6
-3.227444,-3.118612,5.000000,6
-2.564694,-4.123043,5.000000,6
-3.647301,-4.113734,5.000000,6
2.309140,5.000000,1.588010,6
1.563166,5.000000,2.502792,6
1.135961,5.000000,1.639129,6
5.000000,1.556963,2.505404,6
5.000000,2.290368,1.582302,6
5.000000,1.069055,1.675037,6
5.000000,2.290368,1.582302,6
5.000000,1.530889,0.795601,6
5.000000,1.069055,1.675037,6
5.000000,2.526305,4.157519,6
5.000000,3.153544,3.190364,6
5.000000,2.027631,3.327651,6
1.665890,5.000000,0.006241,6
1.685712,5.000000,0.881923,6
0.721037,5.000000,0.620600,6
5.000000,0.491958,0.839456,6
5.000000,1.069055,1.675037,6
5.000000,1.530889,0.795601,6
2.526305,-5.000000,4.157519,6
2.027631,-5.000000,3.327651,6
1.503298,-5.000000,4.173765,6
1.002039,0.021680,-5.000000,6
1.558072,-0.800509,-5.000000,6
1.834245,0.022284,-5.000000,6
1.607197,0.996247,-5.000000,6
1.002039,0.021680,-5.000000,6
1.834245,0.022284,-5.000000,6
-0.001473,3.343439,5.000000,6
-0.514641,2.479860,5.000000,6
-1.011054,3.326836,5.000000,6
-2.012558,5.000000,3.338900,6
-2.456930,5.000000,2.543603,6
-1.549050,5.000000,2.507512,6
-5.000000,-1.000000,-5.000000,6
-5.000000,-0.500261,-4.175345,6
-5.000000,-1.501115,-4.173771,6
-0.001473,3.343439,5.000000,6
-1.011054,3.326836,5.000000,6
-0.500605,4.174795,5.000000,6
-1.006913,5.000000,3.348948,6
0.000758,5.000000,3.350939,6
-0.500233,5.000000,4.176377,6
1.010263,3.324584,5.000000,6
0.490208,2.485712,5.000000,6
-0.001473,3.343439,5.000000,6
-5.000000,-2.000000,-5.000000,6
-5.000000,-1.501115,-4.173771,6
-5.000000,-2.498681,-4.166330,6
4.175079,-0.500416,5.000000,6
4.172926,-1.501985,5.000000,6
3.328566,-1.008958,5.000000,6
-5.000000,-1.000000,-5.000000,6
-5.000000,-2.000000,-5.000000,6
-4.164057,-1.510085,-5.000000,6
-5.000000,0.000000,-5.000000,6
-5.000000,0.502083,-4.174415,6
-5.000000,-0.500261,-4.175345,6
-4.175489,0.500910,-5.000000,6
-5.000000,1.000000,-5.000000,6
-5.000000,0.000000,-5.000000,6
-5.000000,1.000000,-5.000000,6
-5.000000,0.000000,-5.000000,6
-5.000000,0.502083,-4.174415,6
4.165880,2.495138,-5.000000,6
3.228079,3.116100,-5.000000,6
